LB,gap,legend
LB_lvl_symm,0.15041782729805014,inversion-driven (symmetric)
LB_first,0.02029520295202952,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.08671586715867159,inversions-driven LB
LB_lvl_symm,0.08671586715867159,inversion-driven (symmetric)
LB_first,0.005592841163310962,min size first element aligned
LB_last,0.1017897091722595,min size last element aligned
LB_levels,0.08501118568232663,inversions-driven LB
LB_lvl_symm,0.08501118568232663,inversion-driven (symmetric)
LB_first,0.007451564828614009,min size first element aligned
LB_last,0.01788375558867362,min size last element aligned
LB_levels,0.11475409836065574,inversions-driven LB
LB_lvl_symm,0.11475409836065574,inversion-driven (symmetric)
LB_first,0.0,min size first element aligned
LB_last,0.056,min size last element aligned
LB_levels,0.128,inversions-driven LB
LB_lvl_symm,0.128,inversion-driven (symmetric)
LB_first,0.02464788732394366,min size first element aligned
LB_last,0.03873239436619718,min size last element aligned
LB_levels,0.07922535211267606,inversions-driven LB
LB_lvl_symm,0.07922535211267606,inversion-driven (symmetric)
LB_first,0.0761904761904762,min size first element aligned
LB_last,0.19047619047619047,min size last element aligned
LB_levels,0.14285714285714285,inversions-driven LB
LB_lvl_symm,0.14285714285714285,inversion-driven (symmetric)
LB_first,0.009082652134423252,min size first element aligned
LB_last,0.21162579473206175,min size last element aligned
LB_levels,0.10263396911898275,inversions-driven LB
LB_lvl_symm,0.10263396911898275,inversion-driven (symmetric)
LB_first,0.0,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.2523809523809524,inversions-driven LB
LB_lvl_symm,0.2523809523809524,inversion-driven (symmetric)
LB_first,0.008863819500402902,min size first element aligned
LB_last,0.3158742949234488,min size last element aligned
LB_levels,0.09830781627719581,inversions-driven LB
LB_lvl_symm,0.09830781627719581,inversion-driven (symmetric)
LB_first,0.05373134328358209,min size first element aligned
LB_last,0.03283582089552239,min size last element aligned
LB_levels,0.14626865671641792,inversions-driven LB
LB_lvl_symm,0.14626865671641792,inversion-driven (symmetric)
LB_first,0.022587268993839837,min size first element aligned
LB_last,0.10472279260780287,min size last element aligned
LB_levels,0.08213552361396304,inversions-driven LB
LB_lvl_symm,0.08213552361396304,inversion-driven (symmetric)
LB_first,0.014734774066797643,min size first element aligned
LB_last,0.2907662082514735,min size last element aligned
LB_levels,0.09724950884086445,inversions-driven LB
LB_lvl_symm,0.09724950884086445,inversion-driven (symmetric)
LB_first,0.0075497597803706245,min size first element aligned
LB_last,0.3088538091969801,min size last element aligned
LB_levels,0.07137954701441318,inversions-driven LB
LB_lvl_symm,0.07137954701441318,inversion-driven (symmetric)
LB_first,0.01751592356687898,min size first element aligned
LB_last,0.18630573248407642,min size last element aligned
LB_levels,0.07882165605095541,inversions-driven LB
LB_lvl_symm,0.07882165605095541,inversion-driven (symmetric)
LB_first,0.002336448598130841,min size first element aligned
LB_last,0.29906542056074764,min size last element aligned
LB_levels,0.05841121495327103,inversions-driven LB
LB_lvl_symm,0.05841121495327103,inversion-driven (symmetric)
LB_first,0.023809523809523808,min size first element aligned
LB_last,0.1357142857142857,min size last element aligned
LB_levels,0.13095238095238096,inversions-driven LB
LB_lvl_symm,0.13095238095238096,inversion-driven (symmetric)
LB_first,0.00975609756097561,min size first element aligned
LB_last,0.1772357723577236,min size last element aligned
LB_levels,0.06829268292682927,inversions-driven LB
LB_lvl_symm,0.06829268292682927,inversion-driven (symmetric)
LB_first,0.00199203187250996,min size first element aligned
LB_last,0.11553784860557768,min size last element aligned
LB_levels,0.09362549800796813,inversions-driven LB
LB_lvl_symm,0.09362549800796813,inversion-driven (symmetric)
LB_first,0.01405152224824356,min size first element aligned
LB_last,0.4637002341920375,min size last element aligned
LB_levels,0.2154566744730679,inversions-driven LB
LB_lvl_symm,0.2154566744730679,inversion-driven (symmetric)
LB_first,0.0380952380952381,min size first element aligned
LB_last,0.4095238095238095,min size last element aligned
LB_levels,0.12380952380952381,inversions-driven LB
LB_lvl_symm,0.12380952380952381,inversion-driven (symmetric)
LB_first,0.040238450074515646,min size first element aligned
LB_last,0.22652757078986588,min size last element aligned
LB_levels,0.11773472429210134,inversions-driven LB
LB_lvl_symm,0.11773472429210134,inversion-driven (symmetric)
LB_first,0.0,min size first element aligned
LB_last,0.05307855626326964,min size last element aligned
LB_levels,0.16878980891719744,inversions-driven LB
LB_lvl_symm,0.16878980891719744,inversion-driven (symmetric)
LB_first,0.008771929824561403,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.09868421052631579,inversions-driven LB
LB_lvl_symm,0.09868421052631579,inversion-driven (symmetric)
LB_first,0.044575273338940284,min size first element aligned
LB_last,0.1724137931034483,min size last element aligned
LB_levels,0.057190916736753576,inversions-driven LB
LB_lvl_symm,0.057190916736753576,inversion-driven (symmetric)
LB_first,0.018156424581005588,min size first element aligned
LB_last,0.027932960893854747,min size last element aligned
LB_levels,0.08659217877094973,inversions-driven LB
LB_lvl_symm,0.08659217877094973,inversion-driven (symmetric)
LB_first,0.0056179775280898875,min size first element aligned
LB_last,0.4868913857677903,min size last element aligned
LB_levels,0.1104868913857678,inversions-driven LB
LB_lvl_symm,0.1104868913857678,inversion-driven (symmetric)
LB_first,0.005235602094240838,min size first element aligned
LB_last,0.3990692262943572,min size last element aligned
LB_levels,0.04013961605584642,inversions-driven LB
LB_lvl_symm,0.04013961605584642,inversion-driven (symmetric)
LB_first,0.04276069017254314,min size first element aligned
LB_last,0.15303825956489123,min size last element aligned
LB_levels,0.04426106526631658,inversions-driven LB
LB_lvl_symm,0.04426106526631658,inversion-driven (symmetric)
LB_first,0.020242914979757085,min size first element aligned
LB_last,0.05060728744939271,min size last element aligned
LB_levels,0.10728744939271255,inversions-driven LB
LB_lvl_symm,0.10728744939271255,inversion-driven (symmetric)
LB_first,0.0,min size first element aligned
LB_last,0.04487179487179487,min size last element aligned
LB_levels,0.10576923076923077,inversions-driven LB
LB_lvl_symm,0.10576923076923077,inversion-driven (symmetric)
LB_first,0.0,min size first element aligned
LB_last,0.22127659574468084,min size last element aligned
LB_levels,0.12170212765957447,inversions-driven LB
LB_lvl_symm,0.12170212765957447,inversion-driven (symmetric)
LB_first,0.009186954524575103,min size first element aligned
LB_last,0.4988516306844281,min size last element aligned
LB_levels,0.05695911805236564,inversions-driven LB
LB_lvl_symm,0.05695911805236564,inversion-driven (symmetric)
LB_first,0.005449591280653951,min size first element aligned
LB_last,0.24250681198910082,min size last element aligned
LB_levels,0.07138964577656676,inversions-driven LB
LB_lvl_symm,0.07138964577656676,inversion-driven (symmetric)
LB_first,0.0007117437722419929,min size first element aligned
LB_last,0.0199288256227758,min size last element aligned
LB_levels,0.09323843416370106,inversions-driven LB
LB_lvl_symm,0.09323843416370106,inversion-driven (symmetric)
LB_first,0.01444043321299639,min size first element aligned
LB_last,0.036101083032490974,min size last element aligned
LB_levels,0.1552346570397112,inversions-driven LB
LB_lvl_symm,0.1552346570397112,inversion-driven (symmetric)
LB_first,0.028951486697965573,min size first element aligned
LB_last,0.13536776212832552,min size last element aligned
LB_levels,0.09546165884194054,inversions-driven LB
LB_lvl_symm,0.09546165884194054,inversion-driven (symmetric)
LB_first,0.03359173126614987,min size first element aligned
LB_last,0.29457364341085274,min size last element aligned
LB_levels,0.07364341085271318,inversions-driven LB
LB_lvl_symm,0.07364341085271318,inversion-driven (symmetric)
LB_first,0.007751937984496124,min size first element aligned
LB_last,0.2131782945736434,min size last element aligned
LB_levels,0.2054263565891473,inversions-driven LB
LB_lvl_symm,0.2054263565891473,inversion-driven (symmetric)
LB_first,0.005028735632183908,min size first element aligned
LB_last,0.13936781609195403,min size last element aligned
LB_levels,0.08908045977011494,inversions-driven LB
LB_lvl_symm,0.08908045977011494,inversion-driven (symmetric)
LB_first,0.04297994269340974,min size first element aligned
LB_last,0.05730659025787966,min size last element aligned
LB_levels,0.17478510028653296,inversions-driven LB
LB_lvl_symm,0.17478510028653296,inversion-driven (symmetric)
LB_first,0.0013513513513513514,min size first element aligned
LB_last,0.36486486486486486,min size last element aligned
LB_levels,0.09324324324324325,inversions-driven LB
LB_lvl_symm,0.09324324324324325,inversion-driven (symmetric)
LB_first,0.0010204081632653062,min size first element aligned
LB_last,0.29489795918367345,min size last element aligned
LB_levels,0.1326530612244898,inversions-driven LB
LB_lvl_symm,0.1326530612244898,inversion-driven (symmetric)
LB_first,0.024793388429752067,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.09090909090909091,inversions-driven LB
LB_lvl_symm,0.09090909090909091,inversion-driven (symmetric)
LB_first,0.03542061986084757,min size first element aligned
LB_last,0.21568627450980393,min size last element aligned
LB_levels,0.068943706514864,inversions-driven LB
LB_lvl_symm,0.068943706514864,inversion-driven (symmetric)
LB_first,0.02014218009478673,min size first element aligned
LB_last,0.02132701421800948,min size last element aligned
LB_levels,0.08649289099526067,inversions-driven LB
LB_lvl_symm,0.08649289099526067,inversion-driven (symmetric)
LB_first,0.0018796992481203006,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.10526315789473684,inversions-driven LB
LB_lvl_symm,0.10526315789473684,inversion-driven (symmetric)
LB_first,0.07479861910241657,min size first element aligned
LB_last,0.20253164556962025,min size last element aligned
LB_levels,0.11507479861910241,inversions-driven LB
LB_lvl_symm,0.11507479861910241,inversion-driven (symmetric)
LB_first,0.02197802197802198,min size first element aligned
LB_last,0.32967032967032966,min size last element aligned
LB_levels,0.1684981684981685,inversions-driven LB
LB_lvl_symm,0.1684981684981685,inversion-driven (symmetric)
LB_first,0.0,min size first element aligned
LB_last,0.41308243727598565,min size last element aligned
LB_levels,0.09587813620071685,inversions-driven LB
LB_lvl_symm,0.09587813620071685,inversion-driven (symmetric)
LB_first,0.04102096627164995,min size first element aligned
LB_last,0.1814038286235187,min size last element aligned
LB_levels,0.08659981768459435,inversions-driven LB
LB_lvl_symm,0.08659981768459435,inversion-driven (symmetric)
LB_first,0.003968253968253968,min size first element aligned
LB_last,0.29563492063492064,min size last element aligned
LB_levels,0.19047619047619047,inversions-driven LB
LB_lvl_symm,0.19047619047619047,inversion-driven (symmetric)
LB_first,0.002242152466367713,min size first element aligned
LB_last,0.2914798206278027,min size last element aligned
LB_levels,0.08183856502242152,inversions-driven LB
LB_lvl_symm,0.08183856502242152,inversion-driven (symmetric)
LB_first,0.010400416016640665,min size first element aligned
LB_last,0.2797711908476339,min size last element aligned
LB_levels,0.058242329693187725,inversions-driven LB
LB_lvl_symm,0.058242329693187725,inversion-driven (symmetric)
LB_first,0.006542526421741319,min size first element aligned
LB_last,0.6376446904881731,min size last element aligned
LB_levels,0.0377453447408153,inversions-driven LB
LB_lvl_symm,0.0377453447408153,inversion-driven (symmetric)
LB_first,0.017640573318632856,min size first element aligned
LB_last,0.15325248070562295,min size last element aligned
LB_levels,0.08158765159867695,inversions-driven LB
LB_lvl_symm,0.08158765159867695,inversion-driven (symmetric)
LB_first,0.0017079419299743809,min size first element aligned
LB_last,0.25448334756618274,min size last element aligned
LB_levels,0.12382578992314261,inversions-driven LB
LB_lvl_symm,0.12382578992314261,inversion-driven (symmetric)
LB_first,0.007371007371007371,min size first element aligned
LB_last,0.5503685503685504,min size last element aligned
LB_levels,0.085995085995086,inversions-driven LB
LB_lvl_symm,0.085995085995086,inversion-driven (symmetric)
LB_first,0.005412719891745603,min size first element aligned
LB_last,0.2719891745602165,min size last element aligned
LB_levels,0.12855209742895804,inversions-driven LB
LB_lvl_symm,0.12855209742895804,inversion-driven (symmetric)
LB_first,0.0007751937984496124,min size first element aligned
LB_last,0.17519379844961241,min size last element aligned
LB_levels,0.08604651162790698,inversions-driven LB
LB_lvl_symm,0.08604651162790698,inversion-driven (symmetric)
LB_first,0.011447260834014717,min size first element aligned
LB_last,0.5592804578904333,min size last element aligned
LB_levels,0.08912510220768602,inversions-driven LB
LB_lvl_symm,0.08912510220768602,inversion-driven (symmetric)
LB_first,0.023090586145648313,min size first element aligned
LB_last,0.4422735346358792,min size last element aligned
LB_levels,0.11190053285968028,inversions-driven LB
LB_lvl_symm,0.11190053285968028,inversion-driven (symmetric)
LB_first,0.009302325581395349,min size first element aligned
LB_last,0.2310077519379845,min size last element aligned
LB_levels,0.10077519379844961,inversions-driven LB
LB_lvl_symm,0.10077519379844961,inversion-driven (symmetric)
LB_first,0.016985138004246284,min size first element aligned
LB_last,0.3885350318471338,min size last element aligned
LB_levels,0.16348195329087048,inversions-driven LB
LB_lvl_symm,0.16348195329087048,inversion-driven (symmetric)
LB_first,0.00099601593625498,min size first element aligned
LB_last,0.08914342629482072,min size last element aligned
LB_levels,0.07470119521912351,inversions-driven LB
LB_lvl_symm,0.07470119521912351,inversion-driven (symmetric)
LB_first,0.01897810218978102,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.05547445255474453,inversions-driven LB
LB_lvl_symm,0.05547445255474453,inversion-driven (symmetric)
LB_first,0.004395604395604396,min size first element aligned
LB_last,0.2879120879120879,min size last element aligned
LB_levels,0.09230769230769231,inversions-driven LB
LB_lvl_symm,0.09230769230769231,inversion-driven (symmetric)
LB_first,0.01598173515981735,min size first element aligned
LB_last,0.0502283105022831,min size last element aligned
LB_levels,0.08904109589041095,inversions-driven LB
LB_lvl_symm,0.08904109589041095,inversion-driven (symmetric)
LB_first,0.01053484602917342,min size first element aligned
LB_last,0.5429497568881686,min size last element aligned
LB_levels,0.04254457050243112,inversions-driven LB
LB_lvl_symm,0.04254457050243112,inversion-driven (symmetric)
LB_first,0.01217391304347826,min size first element aligned
LB_last,0.11565217391304349,min size last element aligned
LB_levels,0.06521739130434782,inversions-driven LB
LB_lvl_symm,0.06521739130434782,inversion-driven (symmetric)
LB_first,0.0009881422924901185,min size first element aligned
LB_last,0.25889328063241107,min size last element aligned
LB_levels,0.06422924901185771,inversions-driven LB
LB_lvl_symm,0.06422924901185771,inversion-driven (symmetric)
LB_first,0.0,min size first element aligned
LB_last,0.48415885765283356,min size last element aligned
LB_levels,0.036590807675145026,inversions-driven LB
LB_lvl_symm,0.036590807675145026,inversion-driven (symmetric)
LB_first,0.007438894792773645,min size first element aligned
LB_last,0.42295430393198724,min size last element aligned
LB_levels,0.07120085015940489,inversions-driven LB
LB_lvl_symm,0.07120085015940489,inversion-driven (symmetric)
LB_first,0.002386634844868735,min size first element aligned
LB_last,0.4128878281622912,min size last element aligned
LB_levels,0.06841686555290374,inversions-driven LB
LB_lvl_symm,0.06841686555290374,inversion-driven (symmetric)
LB_first,0.007911392405063292,min size first element aligned
LB_last,0.028481012658227847,min size last element aligned
LB_levels,0.08386075949367089,inversions-driven LB
LB_lvl_symm,0.08386075949367089,inversion-driven (symmetric)
LB_first,0.0016155088852988692,min size first element aligned
LB_last,0.15347334410339256,min size last element aligned
LB_levels,0.08562197092084006,inversions-driven LB
LB_lvl_symm,0.08562197092084006,inversion-driven (symmetric)
LB_first,0.0022026431718061676,min size first element aligned
LB_last,0.5,min size last element aligned
LB_levels,0.13656387665198239,inversions-driven LB
LB_lvl_symm,0.13656387665198239,inversion-driven (symmetric)
LB_first,0.0,min size first element aligned
LB_last,0.02197802197802198,min size last element aligned
LB_levels,0.13186813186813187,inversions-driven LB
LB_lvl_symm,0.13186813186813187,inversion-driven (symmetric)
LB_first,0.040515653775322284,min size first element aligned
LB_last,0.0423572744014733,min size last element aligned
LB_levels,0.07366482504604052,inversions-driven LB
LB_lvl_symm,0.07366482504604052,inversion-driven (symmetric)
LB_first,0.012482662968099861,min size first element aligned
LB_last,0.036061026352288486,min size last element aligned
LB_levels,0.0970873786407767,inversions-driven LB
LB_lvl_symm,0.0970873786407767,inversion-driven (symmetric)
LB_first,0.005714285714285714,min size first element aligned
LB_last,0.22285714285714286,min size last element aligned
LB_levels,0.2,inversions-driven LB
LB_lvl_symm,0.2,inversion-driven (symmetric)
LB_first,0.046875,min size first element aligned
LB_last,0.03409090909090909,min size last element aligned
LB_levels,0.09375,inversions-driven LB
LB_lvl_symm,0.09375,inversion-driven (symmetric)
LB_first,0.0016207455429497568,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.12479740680713128,inversions-driven LB
LB_lvl_symm,0.12479740680713128,inversion-driven (symmetric)
LB_first,0.04216073781291173,min size first element aligned
LB_last,0.03689064558629776,min size last element aligned
LB_levels,0.08695652173913043,inversions-driven LB
LB_lvl_symm,0.08695652173913043,inversion-driven (symmetric)
LB_first,0.002628120893561104,min size first element aligned
LB_last,0.16294349540078842,min size last element aligned
LB_levels,0.1038107752956636,inversions-driven LB
LB_lvl_symm,0.1038107752956636,inversion-driven (symmetric)
LB_first,0.011510791366906475,min size first element aligned
LB_last,0.06906474820143885,min size last element aligned
LB_levels,0.08201438848920864,inversions-driven LB
LB_lvl_symm,0.08201438848920864,inversion-driven (symmetric)
LB_first,0.0,min size first element aligned
LB_last,0.07702349869451697,min size last element aligned
LB_levels,0.07049608355091384,inversions-driven LB
LB_lvl_symm,0.07049608355091384,inversion-driven (symmetric)
LB_first,0.0035842293906810036,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.08960573476702509,inversions-driven LB
LB_lvl_symm,0.08960573476702509,inversion-driven (symmetric)
LB_first,0.0033444816053511705,min size first element aligned
LB_last,0.2909698996655518,min size last element aligned
LB_levels,0.13210702341137123,inversions-driven LB
LB_lvl_symm,0.13210702341137123,inversion-driven (symmetric)
LB_first,0.05161290322580645,min size first element aligned
LB_last,0.16666666666666666,min size last element aligned
LB_levels,0.11935483870967742,inversions-driven LB
LB_lvl_symm,0.11935483870967742,inversion-driven (symmetric)
LB_first,0.005676442762535478,min size first element aligned
LB_last,0.3784295175023652,min size last element aligned
LB_levels,0.0586565752128666,inversions-driven LB
LB_lvl_symm,0.0586565752128666,inversion-driven (symmetric)
LB_first,0.01910828025477707,min size first element aligned
LB_last,0.01910828025477707,min size last element aligned
LB_levels,0.10828025477707007,inversions-driven LB
LB_lvl_symm,0.10828025477707007,inversion-driven (symmetric)
LB_first,0.008818342151675485,min size first element aligned
LB_last,0.49029982363315694,min size last element aligned
LB_levels,0.08289241622574955,inversions-driven LB
LB_lvl_symm,0.08289241622574955,inversion-driven (symmetric)
LB_first,0.0011494252873563218,min size first element aligned
LB_last,0.16436781609195403,min size last element aligned
LB_levels,0.10229885057471265,inversions-driven LB
LB_lvl_symm,0.10229885057471265,inversion-driven (symmetric)
LB_first,0.03674698795180723,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.05602409638554217,inversions-driven LB
LB_lvl_symm,0.05602409638554217,inversion-driven (symmetric)
LB_first,0.008645533141210375,min size first element aligned
LB_last,0.27089337175792505,min size last element aligned
LB_levels,0.2219020172910663,inversions-driven LB
LB_lvl_symm,0.2219020172910663,inversion-driven (symmetric)
LB_first,0.0039164490861618795,min size first element aligned
LB_last,0.041122715404699736,min size last element aligned
LB_levels,0.057441253263707574,inversions-driven LB
LB_lvl_symm,0.057441253263707574,inversion-driven (symmetric)
LB_first,0.0,min size first element aligned
LB_last,0.06297229219143577,min size last element aligned
LB_levels,0.19269521410579346,inversions-driven LB
LB_lvl_symm,0.19269521410579346,inversion-driven (symmetric)
LB_first,0.004819277108433735,min size first element aligned
LB_last,0.5791164658634538,min size last element aligned
LB_levels,0.07550200803212852,inversions-driven LB
LB_lvl_symm,0.07550200803212852,inversion-driven (symmetric)
LB_first,0.0006381620931716656,min size first element aligned
LB_last,0.11869814932992981,min size last element aligned
LB_levels,0.07849393746011486,inversions-driven LB
LB_lvl_symm,0.07849393746011486,inversion-driven (symmetric)
LB_first,0.07617360496014172,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.09211691762621789,inversions-driven LB
LB_lvl_symm,0.09211691762621789,inversion-driven (symmetric)
LB_first,0.10185185185185185,min size first element aligned
LB_last,0.20601851851851852,min size last element aligned
LB_levels,0.11342592592592593,inversions-driven LB
LB_lvl_symm,0.11342592592592593,inversion-driven (symmetric)
LB_first,0.0021598272138228943,min size first element aligned
LB_last,0.09503239740820735,min size last element aligned
LB_levels,0.11231101511879049,inversions-driven LB
LB_lvl_symm,0.11231101511879049,inversion-driven (symmetric)
LB_first,0.05813953488372093,min size first element aligned
LB_last,0.14950166112956811,min size last element aligned
LB_levels,0.10465116279069768,inversions-driven LB
LB_lvl_symm,0.10465116279069768,inversion-driven (symmetric)
LB_first,0.0032,min size first element aligned
LB_last,0.2784,min size last element aligned
LB_levels,0.16,inversions-driven LB
LB_lvl_symm,0.16,inversion-driven (symmetric)
LB_first,0.029150823827629912,min size first element aligned
LB_last,0.07097591888466413,min size last element aligned
LB_levels,0.045627376425855515,inversions-driven LB
LB_lvl_symm,0.045627376425855515,inversion-driven (symmetric)
LB_first,0.010478061558611657,min size first element aligned
LB_last,0.31696136214800263,min size last element aligned
LB_levels,0.08447937131630648,inversions-driven LB
LB_lvl_symm,0.08447937131630648,inversion-driven (symmetric)
LB_first,0.010739856801909307,min size first element aligned
LB_last,0.07398568019093078,min size last element aligned
LB_levels,0.1026252983293556,inversions-driven LB
LB_lvl_symm,0.1026252983293556,inversion-driven (symmetric)
LB_first,0.001199040767386091,min size first element aligned
LB_last,0.12509992006394885,min size last element aligned
LB_levels,0.03157474020783373,inversions-driven LB
LB_lvl_symm,0.03157474020783373,inversion-driven (symmetric)
LB_first,0.0,min size first element aligned
LB_last,0.5297297297297298,min size last element aligned
LB_levels,0.3621621621621622,inversions-driven LB
LB_lvl_symm,0.3621621621621622,inversion-driven (symmetric)
LB_first,0.013597033374536464,min size first element aligned
LB_last,0.022249690976514216,min size last element aligned
LB_levels,0.0815822002472188,inversions-driven LB
LB_lvl_symm,0.0815822002472188,inversion-driven (symmetric)
LB_first,0.0015166835187057635,min size first element aligned
LB_last,0.21183013144590496,min size last element aligned
LB_levels,0.07482305358948432,inversions-driven LB
LB_lvl_symm,0.07482305358948432,inversion-driven (symmetric)
LB_first,0.026690391459074734,min size first element aligned
LB_last,0.1298932384341637,min size last element aligned
LB_levels,0.099644128113879,inversions-driven LB
LB_lvl_symm,0.099644128113879,inversion-driven (symmetric)
LB_first,0.01670378619153675,min size first element aligned
LB_last,0.022271714922048998,min size last element aligned
LB_levels,0.08685968819599109,inversions-driven LB
LB_lvl_symm,0.08685968819599109,inversion-driven (symmetric)
LB_first,0.025691699604743084,min size first element aligned
LB_last,0.16403162055335968,min size last element aligned
LB_levels,0.1600790513833992,inversions-driven LB
LB_lvl_symm,0.1600790513833992,inversion-driven (symmetric)
LB_first,0.008264462809917356,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.16804407713498623,inversions-driven LB
LB_lvl_symm,0.16804407713498623,inversion-driven (symmetric)
LB_first,0.0031545741324921135,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.0946372239747634,inversions-driven LB
LB_lvl_symm,0.0946372239747634,inversion-driven (symmetric)
LB_first,0.014783526927138331,min size first element aligned
LB_last,0.24604012671594508,min size last element aligned
LB_levels,0.08553326293558607,inversions-driven LB
LB_lvl_symm,0.08553326293558607,inversion-driven (symmetric)
LB_first,0.008,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.088,inversions-driven LB
LB_lvl_symm,0.088,inversion-driven (symmetric)
LB_first,0.06275468622656886,min size first element aligned
LB_last,0.13039934800325997,min size last element aligned
LB_levels,0.05297473512632437,inversions-driven LB
LB_lvl_symm,0.05297473512632437,inversion-driven (symmetric)
LB_first,0.0012787723785166241,min size first element aligned
LB_last,0.6023017902813299,min size last element aligned
LB_levels,0.11381074168797954,inversions-driven LB
LB_lvl_symm,0.11381074168797954,inversion-driven (symmetric)
LB_first,0.0034071550255536627,min size first element aligned
LB_last,0.4071550255536627,min size last element aligned
LB_levels,0.06984667802385008,inversions-driven LB
LB_lvl_symm,0.06984667802385008,inversion-driven (symmetric)
LB_first,0.0,min size first element aligned
LB_last,0.44610458911419426,min size last element aligned
LB_levels,0.12913553895410887,inversions-driven LB
LB_lvl_symm,0.12913553895410887,inversion-driven (symmetric)
LB_first,0.0,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.09316770186335403,inversions-driven LB
LB_lvl_symm,0.09316770186335403,inversion-driven (symmetric)
LB_first,0.009523809523809525,min size first element aligned
LB_last,0.5212121212121212,min size last element aligned
LB_levels,0.10822510822510822,inversions-driven LB
LB_lvl_symm,0.10822510822510822,inversion-driven (symmetric)
LB_first,0.02002002002002002,min size first element aligned
LB_last,0.019352686019352687,min size last element aligned
LB_levels,0.030697364030697363,inversions-driven LB
LB_lvl_symm,0.030697364030697363,inversion-driven (symmetric)
LB_first,0.006546644844517185,min size first element aligned
LB_last,0.11456628477905073,min size last element aligned
LB_levels,0.15057283142389524,inversions-driven LB
LB_lvl_symm,0.15057283142389524,inversion-driven (symmetric)
LB_first,0.015427769985974754,min size first element aligned
LB_last,0.5820476858345021,min size last element aligned
LB_levels,0.09396914446002805,inversions-driven LB
LB_lvl_symm,0.09396914446002805,inversion-driven (symmetric)
LB_first,0.005063291139240506,min size first element aligned
LB_last,0.31139240506329113,min size last element aligned
LB_levels,0.06582278481012659,inversions-driven LB
LB_lvl_symm,0.06582278481012659,inversion-driven (symmetric)
LB_first,0.00265017667844523,min size first element aligned
LB_last,0.508833922261484,min size last element aligned
LB_levels,0.061837455830388695,inversions-driven LB
LB_lvl_symm,0.061837455830388695,inversion-driven (symmetric)
LB_first,0.021604938271604937,min size first element aligned
LB_last,0.3395061728395062,min size last element aligned
LB_levels,0.08333333333333333,inversions-driven LB
LB_lvl_symm,0.08333333333333333,inversion-driven (symmetric)
LB_first,0.0,min size first element aligned
LB_last,0.0970414201183432,min size last element aligned
LB_levels,0.1881656804733728,inversions-driven LB
LB_lvl_symm,0.1881656804733728,inversion-driven (symmetric)
LB_first,0.007501875468867217,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.06376594148537135,inversions-driven LB
LB_lvl_symm,0.06376594148537135,inversion-driven (symmetric)
LB_first,0.001936108422071636,min size first element aligned
LB_last,0.30493707647628265,min size last element aligned
LB_levels,0.07938044530493708,inversions-driven LB
LB_lvl_symm,0.07938044530493708,inversion-driven (symmetric)
LB_first,0.0013736263736263737,min size first element aligned
LB_last,0.054945054945054944,min size last element aligned
LB_levels,0.07967032967032966,inversions-driven LB
LB_lvl_symm,0.07967032967032966,inversion-driven (symmetric)
LB_first,0.04,min size first element aligned
LB_last,0.21454545454545454,min size last element aligned
LB_levels,0.3236363636363636,inversions-driven LB
LB_lvl_symm,0.3236363636363636,inversion-driven (symmetric)
LB_first,0.003076923076923077,min size first element aligned
LB_last,0.46153846153846156,min size last element aligned
LB_levels,0.16,inversions-driven LB
LB_lvl_symm,0.16,inversion-driven (symmetric)
LB_first,0.003125,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.06145833333333333,inversions-driven LB
LB_lvl_symm,0.06145833333333333,inversion-driven (symmetric)
LB_first,0.02030456852791878,min size first element aligned
LB_last,0.0,min size last element aligned
LB_levels,0.19289340101522842,inversions-driven LB
LB_lvl_symm,0.19289340101522842,inversion-driven (symmetric)
LB_first,0.012358393408856848,min size first element aligned
LB_last,0.4593202883625129,min size last element aligned
LB_levels,0.061791967044284246,inversions-driven LB
LB_lvl_symm,0.061791967044284246,inversion-driven (symmetric)
LB_first,0.016793066088840736,min size first element aligned
LB_last,0.3916576381365114,min size last element aligned
LB_levels,0.04658721560130011,inversions-driven LB
LB_lvl_symm,0.04658721560130011,inversion-driven (symmetric)
LB_first,0.045288531775018265,min size first element aligned
LB_last,0.018991964937910884,min size last element aligned
LB_levels,0.0577063550036523,inversions-driven LB
LB_lvl_symm,0.0577063550036523,inversion-driven (symmetric)
LB_first,0.00933125972006221,min size first element aligned
LB_last,0.26749611197511663,min size last element aligned
LB_levels,0.1290824261275272,inversions-driven LB
