LB,gap,legend
LB_first,0.0003116130828857422,timelog
LB_last,0.02092675635276532,min size last element aligned
LB_last,0.0036334991455078125,timelog
LB_levels,0.06352765321375187,inversions-driven LB
LB_levels,0.00022649765014648438,timelog
simpl_BB,0.07724404335021973,timelog
LB_first,0.003115264797507788,min size first element aligned
LB_first,0.0003304481506347656,timelog
LB_last,0.3660436137071651,min size last element aligned
LB_last,0.003602743148803711,timelog
LB_levels,0.09190031152647975,inversions-driven LB
LB_levels,0.00023055076599121094,timelog
simpl_BB,0.0677042007446289,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0003299713134765625,timelog
LB_last,0.5009017132551848,min size last element aligned
LB_last,0.003615856170654297,timelog
LB_levels,0.08385933273219116,inversions-driven LB
LB_levels,0.00024318695068359375,timelog
simpl_BB,0.05487656593322754,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0003039836883544922,timelog
LB_last,0.03361344537815126,min size last element aligned
LB_last,0.0036458969116210938,timelog
LB_levels,0.13445378151260504,inversions-driven LB
LB_levels,0.00023436546325683594,timelog
simpl_BB,0.07499456405639648,timelog
LB_first,0.0029791459781529296,min size first element aligned
LB_first,0.00031256675720214844,timelog
LB_last,0.15491559086395235,min size last element aligned
LB_last,0.0037314891815185547,timelog
LB_levels,0.11420059582919563,inversions-driven LB
LB_levels,0.00022792816162109375,timelog
simpl_BB,0.07973361015319824,timelog
LB_first,0.001697792869269949,min size first element aligned
LB_first,0.0003342628479003906,timelog
LB_last,0.23429541595925296,min size last element aligned
LB_last,0.003717184066772461,timelog
LB_levels,0.1969439728353141,inversions-driven LB
LB_levels,0.00021147727966308594,timelog
simpl_BB,0.052550554275512695,timelog
LB_first,0.012016021361815754,min size first element aligned
LB_first,0.00033664703369140625,timelog
LB_last,0.0,min size last element aligned
LB_last,0.003613710403442383,timelog
LB_levels,0.04806408544726302,inversions-driven LB
LB_levels,0.0002396106719970703,timelog
simpl_BB,0.09660696983337402,timelog
LB_first,0.01095290251916758,min size first element aligned
LB_first,0.00036907196044921875,timelog
LB_last,0.22015334063526834,min size last element aligned
LB_last,0.0036818981170654297,timelog
LB_levels,0.05640744797371303,inversions-driven LB
LB_levels,0.0002918243408203125,timelog
simpl_BB,0.05358457565307617,timelog
LB_first,0.04891815616180621,min size first element aligned
LB_first,0.0003211498260498047,timelog
LB_last,0.32267168391345247,min size last element aligned
LB_last,0.0036973953247070312,timelog
LB_levels,0.08278457196613359,inversions-driven LB
LB_levels,0.00023102760314941406,timelog
simpl_BB,0.08972287178039551,timelog
LB_first,0.009122006841505131,min size first element aligned
LB_first,0.0003147125244140625,timelog
LB_last,0.06043329532497149,min size last element aligned
LB_last,0.0037877559661865234,timelog
LB_levels,0.09806157354618016,inversions-driven LB
LB_levels,0.000217437744140625,timelog
simpl_BB,0.07030844688415527,timelog
LB_first,0.008506616257088847,min size first element aligned
LB_first,0.0003376007080078125,timelog
LB_last,0.6101134215500945,min size last element aligned
LB_last,0.003527402877807617,timelog
LB_levels,0.035916824196597356,inversions-driven LB
LB_levels,0.000385284423828125,timelog
simpl_BB,0.07664108276367188,timelog
LB_first,0.018145161290322582,min size first element aligned
LB_first,0.0003924369812011719,timelog
LB_last,0.07560483870967742,min size last element aligned
LB_last,0.0037903785705566406,timelog
LB_levels,0.046875,inversions-driven LB
LB_levels,0.000240325927734375,timelog
simpl_BB,0.12511181831359863,timelog
LB_first,0.0007407407407407407,min size first element aligned
LB_first,0.0003323554992675781,timelog
LB_last,0.3148148148148148,min size last element aligned
LB_last,0.0037140846252441406,timelog
LB_levels,0.09333333333333334,inversions-driven LB
LB_levels,0.0003039836883544922,timelog
simpl_BB,0.10472345352172852,timelog
LB_first,0.0021037868162692847,min size first element aligned
LB_first,0.00031185150146484375,timelog
LB_last,0.36185133239831696,min size last element aligned
LB_last,0.0036542415618896484,timelog
LB_levels,0.08415147265077139,inversions-driven LB
LB_levels,0.0002193450927734375,timelog
simpl_BB,0.05780339241027832,timelog
LB_first,0.0019305019305019305,min size first element aligned
LB_first,0.0003864765167236328,timelog
LB_last,0.03474903474903475,min size last element aligned
LB_last,0.0036423206329345703,timelog
LB_levels,0.16216216216216217,inversions-driven LB
LB_levels,0.00021266937255859375,timelog
simpl_BB,0.06938290596008301,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0003197193145751953,timelog
LB_last,0.1314209472981988,min size last element aligned
LB_last,0.0036728382110595703,timelog
LB_levels,0.07938625750500333,inversions-driven LB
LB_levels,0.0002429485321044922,timelog
simpl_BB,0.09330916404724121,timelog
LB_first,0.0028011204481792717,min size first element aligned
LB_first,0.00031256675720214844,timelog
LB_last,0.25098039215686274,min size last element aligned
LB_last,0.003595113754272461,timelog
LB_levels,0.07563025210084033,inversions-driven LB
LB_levels,0.0002257823944091797,timelog
simpl_BB,0.0705568790435791,timelog
LB_first,0.00430416068866571,min size first element aligned
LB_first,0.0003147125244140625,timelog
LB_last,0.3012912482065997,min size last element aligned
LB_last,0.0036749839782714844,timelog
LB_levels,0.07101865136298421,inversions-driven LB
LB_levels,0.00025773048400878906,timelog
simpl_BB,0.044039011001586914,timelog
LB_first,0.010398613518197574,min size first element aligned
LB_first,0.0003139972686767578,timelog
LB_last,0.0415944540727903,min size last element aligned
LB_last,0.003692150115966797,timelog
LB_levels,0.06932409012131716,inversions-driven LB
LB_levels,0.00021791458129882812,timelog
simpl_BB,0.08788800239562988,timelog
LB_first,0.06537282941777324,min size first element aligned
LB_first,0.00031638145446777344,timelog
LB_last,0.08171603677221655,min size last element aligned
LB_last,0.0036115646362304688,timelog
LB_levels,0.09499489274770173,inversions-driven LB
LB_levels,0.00023484230041503906,timelog
simpl_BB,0.09065103530883789,timelog
LB_first,0.007434944237918215,min size first element aligned
LB_first,0.00030875205993652344,timelog
LB_last,0.09293680297397769,min size last element aligned
LB_last,0.0036094188690185547,timelog
LB_levels,0.20446096654275092,inversions-driven LB
LB_levels,0.00020599365234375,timelog
simpl_BB,0.1099705696105957,timelog
LB_first,0.00596252129471891,min size first element aligned
LB_first,0.0003132820129394531,timelog
LB_last,0.13713798977853492,min size last element aligned
LB_last,0.003609180450439453,timelog
LB_levels,0.16524701873935263,inversions-driven LB
LB_levels,0.00021314620971679688,timelog
simpl_BB,0.09174060821533203,timelog
LB_first,0.015384615384615385,min size first element aligned
LB_first,0.00033211708068847656,timelog
LB_last,0.11282051282051282,min size last element aligned
LB_last,0.003607511520385742,timelog
LB_levels,0.20512820512820512,inversions-driven LB
LB_levels,0.00022673606872558594,timelog
simpl_BB,0.11883950233459473,timelog
LB_first,0.0017331022530329288,min size first element aligned
LB_first,0.00030684471130371094,timelog
LB_last,0.31369150779896016,min size last element aligned
LB_last,0.003625631332397461,timelog
LB_levels,0.05979202772963605,inversions-driven LB
LB_levels,0.0002205371856689453,timelog
simpl_BB,0.06764602661132812,timelog
LB_first,0.0029182879377431907,min size first element aligned
LB_first,0.00031065940856933594,timelog
LB_last,0.377431906614786,min size last element aligned
LB_last,0.003654003143310547,timelog
LB_levels,0.08463035019455253,inversions-driven LB
LB_levels,0.00022149085998535156,timelog
simpl_BB,0.0931234359741211,timelog
LB_first,0.0011976047904191617,min size first element aligned
LB_first,0.0004303455352783203,timelog
LB_last,0.38323353293413176,min size last element aligned
LB_last,0.0035555362701416016,timelog
LB_levels,0.12694610778443113,inversions-driven LB
LB_levels,0.0002117156982421875,timelog
simpl_BB,0.10330319404602051,timelog
LB_first,0.015384615384615385,min size first element aligned
LB_first,0.0003287792205810547,timelog
LB_last,0.035897435897435895,min size last element aligned
LB_last,0.0036344528198242188,timelog
LB_levels,0.14615384615384616,inversions-driven LB
LB_levels,0.00023221969604492188,timelog
simpl_BB,0.11836743354797363,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00029850006103515625,timelog
LB_last,0.5106589147286822,min size last element aligned
LB_last,0.003593921661376953,timelog
LB_levels,0.13372093023255813,inversions-driven LB
LB_levels,0.0002224445343017578,timelog
simpl_BB,0.07880067825317383,timelog
LB_first,0.029131652661064426,min size first element aligned
LB_first,0.0003275871276855469,timelog
LB_last,0.1781512605042017,min size last element aligned
LB_last,0.003576517105102539,timelog
LB_levels,0.047058823529411764,inversions-driven LB
LB_levels,0.0002856254577636719,timelog
simpl_BB,0.0839223861694336,timelog
LB_first,0.019768234492160874,min size first element aligned
LB_first,0.0003235340118408203,timelog
LB_last,0.3387866394001363,min size last element aligned
LB_last,0.0036644935607910156,timelog
LB_levels,0.05794137695978187,inversions-driven LB
LB_levels,0.0002536773681640625,timelog
simpl_BB,0.11204814910888672,timelog
LB_first,0.011609907120743035,min size first element aligned
LB_first,0.0003173351287841797,timelog
LB_last,0.21749226006191952,min size last element aligned
LB_last,0.003712892532348633,timelog
LB_levels,0.06656346749226007,inversions-driven LB
LB_levels,0.0002589225769042969,timelog
simpl_BB,0.046415090560913086,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00035452842712402344,timelog
LB_last,0.06503496503496503,min size last element aligned
LB_last,0.0036911964416503906,timelog
LB_levels,0.08181818181818182,inversions-driven LB
LB_levels,0.00023126602172851562,timelog
simpl_BB,0.04912614822387695,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0003116130828857422,timelog
LB_last,0.026743075453677174,min size last element aligned
LB_last,0.0037925243377685547,timelog
LB_levels,0.04775549188156638,inversions-driven LB
LB_levels,0.0002484321594238281,timelog
simpl_BB,0.08652448654174805,timelog
LB_first,0.0012690355329949238,min size first element aligned
LB_first,0.0003287792205810547,timelog
LB_last,0.49111675126903553,min size last element aligned
LB_last,0.003622293472290039,timelog
LB_levels,0.1319796954314721,inversions-driven LB
LB_levels,0.0002071857452392578,timelog
simpl_BB,0.15845847129821777,timelog
LB_first,0.016080402010050253,min size first element aligned
LB_first,0.0004115104675292969,timelog
LB_last,0.34773869346733666,min size last element aligned
LB_last,0.0035293102264404297,timelog
LB_levels,0.12462311557788945,inversions-driven LB
LB_levels,0.00031566619873046875,timelog
simpl_BB,0.08540034294128418,timelog
LB_first,0.003281378178835111,min size first element aligned
LB_first,0.00030612945556640625,timelog
LB_last,0.13945857260049221,min size last element aligned
LB_last,0.003661632537841797,timelog
LB_levels,0.04922067268252666,inversions-driven LB
LB_levels,0.0002505779266357422,timelog
simpl_BB,0.06998062133789062,timelog
LB_first,0.021879021879021878,min size first element aligned
LB_first,0.00031280517578125,timelog
LB_last,0.1583011583011583,min size last element aligned
LB_last,0.0036394596099853516,timelog
LB_levels,0.1274131274131274,inversions-driven LB
LB_levels,0.00023126602172851562,timelog
simpl_BB,0.14186453819274902,timelog
LB_first,0.005952380952380952,min size first element aligned
LB_first,0.0003075599670410156,timelog
LB_last,0.4444444444444444,min size last element aligned
LB_last,0.003582000732421875,timelog
LB_levels,0.20238095238095238,inversions-driven LB
LB_levels,0.00021767616271972656,timelog
simpl_BB,0.07778000831604004,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0002872943878173828,timelog
LB_last,0.3773148148148148,min size last element aligned
LB_last,0.003613710403442383,timelog
LB_levels,0.1087962962962963,inversions-driven LB
LB_levels,0.00021529197692871094,timelog
simpl_BB,0.06634998321533203,timelog
LB_first,0.0023094688221709007,min size first element aligned
LB_first,0.00030803680419921875,timelog
LB_last,0.12124711316397228,min size last element aligned
LB_last,0.0036249160766601562,timelog
LB_levels,0.049653579676674366,inversions-driven LB
LB_levels,0.00023126602172851562,timelog
simpl_BB,0.10948395729064941,timelog
LB_first,0.008408796895213453,min size first element aligned
LB_first,0.00033164024353027344,timelog
LB_last,0.2742561448900388,min size last element aligned
LB_last,0.003576040267944336,timelog
LB_levels,0.02910737386804657,inversions-driven LB
LB_levels,0.00026607513427734375,timelog
simpl_BB,0.08416628837585449,timelog
LB_first,0.01700318809776833,min size first element aligned
LB_first,0.0003924369812011719,timelog
LB_last,0.0818278427205101,min size last element aligned
LB_last,0.0036537647247314453,timelog
LB_levels,0.09776833156216791,inversions-driven LB
LB_levels,0.0003120899200439453,timelog
simpl_BB,0.11768770217895508,timelog
LB_first,0.004640371229698376,min size first element aligned
LB_first,0.0003101825714111328,timelog
LB_last,0.4408352668213457,min size last element aligned
LB_last,0.003714323043823242,timelog
LB_levels,0.10904872389791183,inversions-driven LB
LB_levels,0.0002372264862060547,timelog
simpl_BB,0.08989620208740234,timelog
LB_first,0.0010649627263045794,min size first element aligned
LB_first,0.0003948211669921875,timelog
LB_last,0.422790202342918,min size last element aligned
LB_last,0.0035271644592285156,timelog
LB_levels,0.05218317358892439,inversions-driven LB
LB_levels,0.0003345012664794922,timelog
simpl_BB,0.0824277400970459,timelog
LB_first,0.018726591760299626,min size first element aligned
LB_first,0.0003085136413574219,timelog
LB_last,0.0,min size last element aligned
LB_last,0.003628253936767578,timelog
LB_levels,0.22846441947565543,inversions-driven LB
LB_levels,0.00022459030151367188,timelog
simpl_BB,0.08161807060241699,timelog
LB_first,0.007766990291262136,min size first element aligned
LB_first,0.00045871734619140625,timelog
LB_last,0.5067961165048543,min size last element aligned
LB_last,0.003879547119140625,timelog
LB_levels,0.08349514563106795,inversions-driven LB
LB_levels,0.00023865699768066406,timelog
simpl_BB,0.06559634208679199,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0002884864807128906,timelog
LB_last,0.37209302325581395,min size last element aligned
LB_last,0.0035979747772216797,timelog
LB_levels,0.11295681063122924,inversions-driven LB
LB_levels,0.00022101402282714844,timelog
simpl_BB,0.07798051834106445,timelog
LB_first,0.0029585798816568047,min size first element aligned
LB_first,0.0003082752227783203,timelog
LB_last,0.41863905325443784,min size last element aligned
LB_last,0.0036237239837646484,timelog
LB_levels,0.14053254437869822,inversions-driven LB
LB_levels,0.00022602081298828125,timelog
simpl_BB,0.07474732398986816,timelog
LB_first,0.042735042735042736,min size first element aligned
LB_first,0.00033664703369140625,timelog
LB_last,0.0,min size last element aligned
LB_last,0.0035665035247802734,timelog
LB_levels,0.19230769230769232,inversions-driven LB
LB_levels,0.0003001689910888672,timelog
simpl_BB,0.058338165283203125,timelog
LB_first,0.027663934426229508,min size first element aligned
LB_first,0.00031447410583496094,timelog
LB_last,0.018442622950819672,min size last element aligned
LB_last,0.003642559051513672,timelog
LB_levels,0.11475409836065574,inversions-driven LB
LB_levels,0.0002186298370361328,timelog
simpl_BB,0.11079931259155273,timelog
LB_first,0.0011273957158962795,min size first element aligned
LB_first,0.0003075599670410156,timelog
LB_last,0.44983089064261556,min size last element aligned
LB_last,0.0036177635192871094,timelog
LB_levels,0.17812852311161217,inversions-driven LB
LB_levels,0.0001976490020751953,timelog
simpl_BB,0.03972148895263672,timelog
LB_first,0.0427689594356261,min size first element aligned
LB_first,0.0003204345703125,timelog
LB_last,0.23500881834215168,min size last element aligned
LB_last,0.0037004947662353516,timelog
LB_levels,0.03527336860670194,inversions-driven LB
LB_levels,0.0002665519714355469,timelog
simpl_BB,0.12565350532531738,timelog
LB_first,0.002036659877800407,min size first element aligned
LB_first,0.0003135204315185547,timelog
LB_last,0.5960624575695859,min size last element aligned
LB_last,0.003604412078857422,timelog
LB_levels,0.06856754921928038,inversions-driven LB
LB_levels,0.00028967857360839844,timelog
simpl_BB,0.11992025375366211,timelog
LB_first,0.00782472613458529,min size first element aligned
LB_first,0.00031638145446777344,timelog
LB_last,0.01564945226917058,min size last element aligned
LB_last,0.0037038326263427734,timelog
LB_levels,0.04929577464788732,inversions-driven LB
LB_levels,0.0002899169921875,timelog
simpl_BB,0.08866047859191895,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0003821849822998047,timelog
LB_last,0.46984792868379655,min size last element aligned
LB_last,0.003572702407836914,timelog
LB_levels,0.07079181961195595,inversions-driven LB
LB_levels,0.000244140625,timelog
simpl_BB,0.15237951278686523,timelog
LB_first,0.0014534883720930232,min size first element aligned
LB_first,0.00032210350036621094,timelog
LB_last,0.34156976744186046,min size last element aligned
LB_last,0.003665447235107422,timelog
LB_levels,0.08139534883720931,inversions-driven LB
LB_levels,0.0002334117889404297,timelog
simpl_BB,0.11808085441589355,timelog
LB_first,0.004944375772558714,min size first element aligned
LB_first,0.00031280517578125,timelog
LB_last,0.0815822002472188,min size last element aligned
LB_last,0.0037343502044677734,timelog
LB_levels,0.12360939431396786,inversions-driven LB
LB_levels,0.00022029876708984375,timelog
simpl_BB,0.03596687316894531,timelog
LB_first,0.002152852529601722,min size first element aligned
LB_first,0.0004608631134033203,timelog
LB_last,0.5718514531754575,min size last element aligned
LB_last,0.003607511520385742,timelog
LB_levels,0.02852529601722282,inversions-driven LB
LB_levels,0.0003879070281982422,timelog
simpl_BB,0.11838603019714355,timelog
LB_first,0.10582010582010581,min size first element aligned
LB_first,0.00032067298889160156,timelog
LB_last,0.42328042328042326,min size last element aligned
LB_last,0.0037920475006103516,timelog
LB_levels,0.17724867724867724,inversions-driven LB
LB_levels,0.00023484230041503906,timelog
simpl_BB,0.06521964073181152,timelog
LB_first,0.0026455026455026454,min size first element aligned
LB_first,0.00030994415283203125,timelog
LB_last,0.06613756613756613,min size last element aligned
LB_last,0.0035881996154785156,timelog
LB_levels,0.13227513227513227,inversions-driven LB
LB_levels,0.000217437744140625,timelog
simpl_BB,0.09998083114624023,timelog
LB_first,0.006535947712418301,min size first element aligned
LB_first,0.0003197193145751953,timelog
LB_last,0.0718954248366013,min size last element aligned
LB_last,0.00360107421875,timelog
LB_levels,0.1394335511982571,inversions-driven LB
LB_levels,0.00021719932556152344,timelog
simpl_BB,0.05288290977478027,timelog
LB_first,0.010211524434719184,min size first element aligned
LB_first,0.000308990478515625,timelog
LB_last,0.1560904449307075,min size last element aligned
LB_last,0.003729104995727539,timelog
LB_levels,0.10357403355215171,inversions-driven LB
LB_levels,0.0002205371856689453,timelog
simpl_BB,0.08885359764099121,timelog
LB_first,0.01471727343144849,min size first element aligned
LB_first,0.00031185150146484375,timelog
LB_last,0.32765298218435324,min size last element aligned
LB_last,0.0036003589630126953,timelog
LB_levels,0.10766847405112316,inversions-driven LB
LB_levels,0.00023508071899414062,timelog
simpl_BB,0.08415961265563965,timelog
LB_first,0.0029585798816568047,min size first element aligned
LB_first,0.00031638145446777344,timelog
LB_last,0.17455621301775148,min size last element aligned
LB_last,0.003755807876586914,timelog
LB_levels,0.06804733727810651,inversions-driven LB
LB_levels,0.00022792816162109375,timelog
simpl_BB,0.08719515800476074,timelog
LB_first,0.0015037593984962407,min size first element aligned
LB_first,0.00031876564025878906,timelog
LB_last,0.03007518796992481,min size last element aligned
LB_last,0.0037055015563964844,timelog
LB_levels,0.1443609022556391,inversions-driven LB
LB_levels,0.0002117156982421875,timelog
simpl_BB,0.08708381652832031,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00029087066650390625,timelog
LB_last,0.0,min size last element aligned
LB_last,0.0036063194274902344,timelog
LB_levels,0.08635578583765112,inversions-driven LB
LB_levels,0.0002224445343017578,timelog
simpl_BB,0.04898214340209961,timelog
LB_first,0.002366863905325444,min size first element aligned
LB_first,0.00030922889709472656,timelog
LB_last,0.0757396449704142,min size last element aligned
LB_last,0.0036110877990722656,timelog
LB_levels,0.11715976331360947,inversions-driven LB
LB_levels,0.00022220611572265625,timelog
simpl_BB,0.0831151008605957,timelog
LB_first,0.04769001490312966,min size first element aligned
LB_first,0.0003387928009033203,timelog
LB_last,0.20864381520119224,min size last element aligned
LB_last,0.0036945343017578125,timelog
LB_levels,0.09388971684053651,inversions-driven LB
LB_levels,0.000240325927734375,timelog
simpl_BB,0.05093884468078613,timelog
LB_first,0.022197558268590455,min size first element aligned
LB_first,0.00031638145446777344,timelog
LB_last,0.2253052164261931,min size last element aligned
LB_last,0.003616809844970703,timelog
LB_levels,0.07658157602663707,inversions-driven LB
LB_levels,0.00025463104248046875,timelog
simpl_BB,0.058136940002441406,timelog
LB_first,0.0,min size first element aligned
LB_first,0.00031948089599609375,timelog
LB_last,0.0,min size last element aligned
LB_last,0.0036191940307617188,timelog
LB_levels,0.16057585825027684,inversions-driven LB
LB_levels,0.00032329559326171875,timelog
simpl_BB,0.07643008232116699,timelog
LB_first,0.03339041095890411,min size first element aligned
LB_first,0.00033354759216308594,timelog
LB_last,0.3330479452054795,min size last element aligned
LB_last,0.0035948753356933594,timelog
LB_levels,0.0779109589041096,inversions-driven LB
LB_levels,0.00023627281188964844,timelog
simpl_BB,0.1092383861541748,timelog
LB_first,0.005518763796909493,min size first element aligned
LB_first,0.00040149688720703125,timelog
LB_last,0.46357615894039733,min size last element aligned
LB_last,0.003515005111694336,timelog
LB_levels,0.08830022075055188,inversions-driven LB
LB_levels,0.0003304481506347656,timelog
simpl_BB,0.057201385498046875,timelog
LB_first,0.004087889626980072,min size first element aligned
LB_first,0.00032782554626464844,timelog
LB_last,0.23709759836484415,min size last element aligned
LB_last,0.00362396240234375,timelog
LB_levels,0.08380173735309146,inversions-driven LB
LB_levels,0.00025844573974609375,timelog
simpl_BB,0.07382917404174805,timelog
LB_first,0.01856763925729443,min size first element aligned
LB_first,0.00031256675720214844,timelog
LB_last,0.18037135278514588,min size last element aligned
LB_last,0.0036759376525878906,timelog
LB_levels,0.06896551724137931,inversions-driven LB
LB_levels,0.0002532005310058594,timelog
simpl_BB,0.11373400688171387,timelog
LB_first,0.009630818619582664,min size first element aligned
LB_first,0.0003139972686767578,timelog
LB_last,0.04975922953451043,min size last element aligned
LB_last,0.003622293472290039,timelog
LB_levels,0.14285714285714285,inversions-driven LB
LB_levels,0.00022482872009277344,timelog
simpl_BB,0.053514957427978516,timelog
LB_first,0.004632693580410324,min size first element aligned
LB_first,0.0003147125244140625,timelog
LB_last,0.2157511581733951,min size last element aligned
LB_last,0.003597736358642578,timelog
LB_levels,0.07279947054930509,inversions-driven LB
LB_levels,0.00025153160095214844,timelog
simpl_BB,0.0372769832611084,timelog
LB_first,0.052534562211981564,min size first element aligned
LB_first,0.0003390312194824219,timelog
LB_last,0.15668202764976957,min size last element aligned
LB_last,0.0035605430603027344,timelog
LB_levels,0.04608294930875576,inversions-driven LB
LB_levels,0.0002562999725341797,timelog
simpl_BB,0.09525012969970703,timelog
LB_first,0.005772005772005772,min size first element aligned
LB_first,0.0003314018249511719,timelog
LB_last,0.22366522366522368,min size last element aligned
LB_last,0.0036721229553222656,timelog
LB_levels,0.08658008658008658,inversions-driven LB
LB_levels,0.00026535987854003906,timelog
simpl_BB,0.041022300720214844,timelog
LB_first,0.0016806722689075631,min size first element aligned
LB_first,0.00037789344787597656,timelog
LB_last,0.1957983193277311,min size last element aligned
LB_last,0.003717660903930664,timelog
LB_levels,0.0865546218487395,inversions-driven LB
LB_levels,0.0002257823944091797,timelog
simpl_BB,0.05714154243469238,timelog
LB_first,0.008928571428571428,min size first element aligned
LB_first,0.0003132820129394531,timelog
LB_last,0.26913265306122447,min size last element aligned
LB_last,0.003656148910522461,timelog
LB_levels,0.06887755102040816,inversions-driven LB
LB_levels,0.0002396106719970703,timelog
simpl_BB,0.08745265007019043,timelog
LB_first,0.003109729009329187,min size first element aligned
LB_first,0.00031495094299316406,timelog
LB_last,0.09107063527321191,min size last element aligned
LB_last,0.0035855770111083984,timelog
LB_levels,0.046645935139937804,inversions-driven LB
LB_levels,0.0002627372741699219,timelog
simpl_BB,0.06896352767944336,timelog
LB_first,0.003316749585406302,min size first element aligned
LB_first,0.0003075599670410156,timelog
LB_last,0.1890547263681592,min size last element aligned
LB_last,0.0036602020263671875,timelog
LB_levels,0.13930348258706468,inversions-driven LB
LB_levels,0.00021195411682128906,timelog
simpl_BB,0.07008695602416992,timelog
LB_first,0.01893095768374165,min size first element aligned
LB_first,0.000335693359375,timelog
LB_last,0.3619153674832962,min size last element aligned
LB_last,0.0036394596099853516,timelog
LB_levels,0.0757238307349666,inversions-driven LB
LB_levels,0.0003185272216796875,timelog
simpl_BB,0.040982961654663086,timelog
LB_first,0.0006729475100942127,min size first element aligned
LB_first,0.000316619873046875,timelog
LB_last,0.46343651861821444,min size last element aligned
LB_last,0.0036554336547851562,timelog
LB_levels,0.04553611484970839,inversions-driven LB
LB_levels,0.0002505779266357422,timelog
simpl_BB,0.08317136764526367,timelog
LB_first,0.0036730945821854912,min size first element aligned
LB_first,0.00032711029052734375,timelog
LB_last,0.379247015610652,min size last element aligned
LB_last,0.0038487911224365234,timelog
LB_levels,0.06244260789715335,inversions-driven LB
LB_levels,0.00024580955505371094,timelog
simpl_BB,0.05853986740112305,timelog
LB_first,0.0016207455429497568,min size first element aligned
LB_first,0.00038170814514160156,timelog
LB_last,0.4983792544570502,min size last element aligned
LB_last,0.0035538673400878906,timelog
LB_levels,0.07698541329011345,inversions-driven LB
LB_levels,0.00022459030151367188,timelog
simpl_BB,0.08921313285827637,timelog
LB_first,0.0013623978201634877,min size first element aligned
LB_first,0.00031280517578125,timelog
LB_last,0.48501362397820164,min size last element aligned
LB_last,0.003664731979370117,timelog
LB_levels,0.06130790190735695,inversions-driven LB
LB_levels,0.0002446174621582031,timelog
simpl_BB,0.04388308525085449,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0002846717834472656,timelog
LB_last,0.0598669623059867,min size last element aligned
LB_last,0.003572702407836914,timelog
LB_levels,0.09312638580931264,inversions-driven LB
LB_levels,0.0002281665802001953,timelog
simpl_BB,0.11969614028930664,timelog
LB_first,0.03178484107579462,min size first element aligned
LB_first,0.000331878662109375,timelog
LB_last,0.0,min size last element aligned
LB_last,0.003670215606689453,timelog
LB_levels,0.13447432762836187,inversions-driven LB
LB_levels,0.00022745132446289062,timelog
simpl_BB,0.0554046630859375,timelog
LB_first,0.0011148272017837235,min size first element aligned
LB_first,0.00030732154846191406,timelog
LB_last,0.21516164994425863,min size last element aligned
LB_last,0.0035631656646728516,timelog
LB_levels,0.11371237458193979,inversions-driven LB
LB_levels,0.0002167224884033203,timelog
simpl_BB,0.13637375831604004,timelog
LB_first,0.0072992700729927005,min size first element aligned
LB_first,0.0003075599670410156,timelog
LB_last,0.5766423357664233,min size last element aligned
LB_last,0.0036246776580810547,timelog
LB_levels,0.08211678832116788,inversions-driven LB
LB_levels,0.00021696090698242188,timelog
simpl_BB,0.08403849601745605,timelog
LB_first,0.005847953216374269,min size first element aligned
LB_first,0.00031065940856933594,timelog
LB_last,0.5698505523066927,min size last element aligned
LB_last,0.003681659698486328,timelog
LB_levels,0.06887589343729694,inversions-driven LB
LB_levels,0.000244140625,timelog
simpl_BB,0.06203198432922363,timelog
LB_first,0.020060180541624874,min size first element aligned
LB_first,0.0003120899200439453,timelog
LB_last,0.2296890672016048,min size last element aligned
LB_last,0.0037648677825927734,timelog
LB_levels,0.13039117352056168,inversions-driven LB
LB_levels,0.0002105236053466797,timelog
simpl_BB,0.12800002098083496,timelog
LB_first,0.01020408163265306,min size first element aligned
LB_first,0.0003173351287841797,timelog
LB_last,0.28741496598639454,min size last element aligned
LB_last,0.0036249160766601562,timelog
LB_levels,0.15306122448979592,inversions-driven LB
LB_levels,0.0002269744873046875,timelog
simpl_BB,0.05767416954040527,timelog
LB_first,0.019398642095053348,min size first element aligned
LB_first,0.0003170967102050781,timelog
LB_last,0.14451988360814744,min size last element aligned
LB_last,0.0035965442657470703,timelog
LB_levels,0.09893307468477207,inversions-driven LB
LB_levels,0.0002262592315673828,timelog
simpl_BB,0.15297389030456543,timelog
LB_first,0.003978779840848806,min size first element aligned
LB_first,0.00030922889709472656,timelog
LB_last,0.07427055702917772,min size last element aligned
LB_last,0.0036339759826660156,timelog
LB_levels,0.15119363395225463,inversions-driven LB
LB_levels,0.00022077560424804688,timelog
simpl_BB,0.12050843238830566,timelog
LB_first,0.0,min size first element aligned
LB_first,0.0003082752227783203,timelog
LB_last,0.46984572230014027,min size last element aligned
LB_last,0.003570079803466797,timelog
LB_levels,0.13043478260869565,inversions-driven LB
LB_levels,0.0002894401550292969,timelog
